DateTime,stage 3 feed pressure (psi),stage 3 permeate flowrate (gpm),stage 3 permeate conductivity (us/cm),stage 3 concentrate flowrate (gpm),stage 3 concentrate pressure (psi),stage 3 concentrate conductivity (us/cm)
4/4/2019,66.63999939,171.019989,57,246.1100006,59.3599968,4172.97998
4/11/2019,72.48999786,162.7299957,93,240.769989,65.63999939,5774.47998
4/26/2019,99.93999481,203.5899963,139,297.0299988,90.50999451,8433.969727
4/29/2019,88.58999634,178.8600006,132,254.7799988,80.61999512,7465.239746
5/5/2019,113.7799988,261.2200012,124,251.5499878,105.5999985,9499.929688
5/7/2019,90.36999512,174.7599945,147,253.6199951,82.59999847,7969.939941
5/8/2019,86.02999878,164.519989,147,249.269989,79.16999817,7919.989746
5/9/2019,99.47999573,174.0299988,154.019989,256.0400085,91.95999908,8980.080078
5/11/2019,88.31999969,167.6399994,131,253.5399933,81.11000061,7593
5/14/2019,96.12999725,168.1100006,131,251.3199921,89.04000092,8479.5
5/15/2019,96.65999603,167.1999969,149,251.6999969,89.72999573,9199.5
5/16/2019,95.04999542,166.7200012,136,249.5699921,88.13999939,8677.129883
5/17/2019,94.81999969,158.8399963,139,245.8899994,88.34999847,8848.769531
5/18/2019,95.38999939,167.2200012,126,250.7299957,88.37999725,8513.75
5/19/2019,96.31999969,165.9299927,116,250.2599945,89.29000092,8612.129883
5/20/2019,92.86999512,166.5699921,124,248.5499878,85.79000092,9448.879883
5/21/2019,100.5099945,167.0399933,125,252.4799957,93.55999756,10828.30957
5/22/2019,134.6699982,279.0400085,79,276.6399841,125.3299942,12480.93945
5/23/2019,97.93999481,161.3499908,139.25,237.3899994,91.15000153,10538.96973
5/25/2019,93.11999512,161.5099945,118.5,244.8099976,86.34999847,10243.49023
5/27/2019,91.97999573,161.3199921,117.5,244.0399933,85.40000153,9950.689453
5/29/2019,97.61000061,166.1499939,105.75,248.8799896,90.52999878,10192.80957
5/30/2019,96.73999786,167.3399963,103.75,250.1100006,89.75,9989.969727
5/31/2019,95.70999908,164.9899902,111.8799973,247.9399872,88.66999817,10117.25
6/1/2019,98.65999603,166.1999969,107.75,250.1899872,91.79999542,10498.83984
6/2/2019,97.95999908,167.1600037,103.8799973,250.8799896,91,10044.5
6/3/2019,95.41999817,168.5899963,96.5,252.1299896,88.44999695,9553.629883
6/4/2019,95.86999512,167.7799988,102.5,250.75,88.80999756,9696.55957
6/5/2019,97.50999451,166.0999908,105,249.9299927,90.63999939,10293.75
6/6/2019,98.81999969,167.6600037,105.1199951,251.6799927,91.65999603,10375.43945
6/9/2019,97.72999573,167.3000031,113.5,248.769989,90.90999603,10147.75
6/13/2019,94.75,168.3499908,105.5,252.8799896,87.56999969,10031.74023
6/17/2019,95.68000031,163.519989,106.5,245.9199982,88.94999695,9823.5
6/18/2019,99.09999847,166.8499908,108.8799973,250.5999908,92.11000061,10345.62988
6/19/2019,98.79000092,167.5299988,106,251.2399902,91.75,10209.87988
6/20/2019,96.34999847,167.519989,106.0299988,251.1299896,89.41999817,10380.51953
6/23/2019,97.06999969,166.8000031,108,250.6899872,90.22999573,10006.51953
6/24/2019,94.34999847,168.6600037,100.5,255.5299988,87.44999695,9542.519531
6/29/2019,90.15000153,166.8099976,90.25,248.4299927,83.43000031,8715.75
6/30/2019,78.12999725,145.8099976,86.5,218.0099945,72.54999542,7263.25
7/1/2019,84.29999542,167.8300018,95.11999512,250.4899902,77.33000183,8428
7/3/2019,90.44999695,172.2299957,107.5,251.4899902,83.13999939,9431.370117
7/4/2019,93.37999725,167.3899994,104.1199951,249.019989,86.58000183,9348.75
7/14/2019,90.15000153,167.6199951,101.5,250.8999939,83.33999634,8873.5
7/15/2019,3.899999857,167,22,250,50,10000
7/16/2019,3.879999876,0.129999995,0,0.079999998,4.360000134,222.4899902
7/17/2019,80,200,100,250,25,337
7/18/2019,70,190,50,250,40,604.8800049
7/19/2019,3.210000038,0.129999995,0,0.109999999,3.699999809,489
7/20/2019,3.829999924,0.109999999,30,0.119999997,4.380000114,88
7/21/2019,6.049999714,0.089999996,31,0.099999994,6.639999866,322
7/22/2019,0,0.109999999,89,0.119999997,0.029999999,7321.939941
7/23/2019,4.409999847,0.109999999,18,0.119999997,4.869999886,180
7/24/2019,78.61999512,165.019989,84.5,253.6799927,71.56999969,7594.5
7/25/2019,10.63999939,0.109999999,48,0.119999997,11.0199995,4834
7/26/2019,9.519999504,0.109999999,12,0.119999997,9.93999958,176
7/27/2019,81.23999786,165.7799988,97.5,250.3600006,74.40000153,7624.25
7/28/2019,86.09999847,167.2799988,109.5,252.9099884,79.19999695,8526.089844
7/29/2019,6.159999847,0.119999997,21,0.119999997,6.619999886,210
7/30/2019,70.05999756,168.6299896,62.75,246.5299988,62.70999908,5050.259766
7/31/2019,109.6299973,283.1000061,58.5,273.6300049,100.4700012,8215.740234
8/1/2019,30.15999985,10.17999935,0.079999998,99.73999786,27.46999931,9126.530273
8/2/2019,122.4399948,284.0499878,83.75,274.6099854,113.1199951,10866.75
8/3/2019,12.21000004,0.099999994,54,0.119999997,12.68999958,5901.119629
8/4/2019,90.18000031,164.9400024,116.5,244.8099976,83.40000153,9530.160156
8/5/2019,88.05999756,168.7200012,111.5,251.1799927,81.22000122,9016.490234
8/6/2019,5.699999809,0.109999999,26,0.079999998,6.179999828,373
8/7/2019,84.36000061,165.0099945,109.1199951,247.9499969,77.50999451,8638.25
8/8/2019,5.599999905,0.140000001,25,0.089999996,6.059999943,395
8/9/2019,4.909999847,0.140000001,44,0.119999997,5.349999905,316
8/10/2019,84.65000153,146.8899994,128.5,226.9499969,78.86999512,9611.479492
8/11/2019,5.179999828,0.109999999,0,0.119999997,5.420000076,8693.25
8/12/2019,86.16999817,163.5800018,109.5,245.9399872,79.51999664,9097.5
8/13/2019,5.629999638,0.109999999,22,0.089999996,6.039999962,286
8/14/2019,5.859999657,0.109999999,21,0.119999997,6.259999752,331
8/15/2019,0,0.099999994,0,0.109999999,0,11
8/16/2019,0,0.099999994,0,0.119999997,0,9
8/17/2019,89.38999939,166.1199951,120.5,249.2399902,82.56999969,9823.490234
8/18/2019,88.13999939,167.6600037,111.5,251.2799988,81.15000153,9534.129883
8/19/2019,5.539999962,0.089999996,24,0.119999997,6.069999695,10
8/20/2019,89.01999664,165.4499969,122.5,245.9199982,82.36000061,9741.879883
8/21/2019,87.15000153,165.2299957,107.1299973,248.5499878,80.36999512,8735
8/22/2019,4.96999979,0.07,28.25,0.119999997,5.489999771,290
8/23/2019,93.20999908,165,125.75,246.5099945,86.43000031,9992.25
8/24/2019,95.3299942,163.9799957,122.8799973,246.1299896,88.84999847,10265.55957
8/25/2019,126.6999969,276.769989,81.11999512,268.9799805,117.8399963,11557.48926
8/26/2019,122.2900009,284.6799927,72.25,273.5700073,113.0400009,10393.49023
8/27/2019,128.8699951,279.3200073,78.87999725,272.8299866,119.9799957,11764.55957
8/28/2019,129.3000031,279.3299866,82.25,272.3999939,120.3099976,11908
8/29/2019,124.9300003,281.7299805,67.5,269.2299805,115.9499969,10637.51953
8/30/2019,4,0.099999994,22,0.119999997,4.5,317
8/31/2019,0,0.099999994,22.75,0.119999997,0.529999971,318
9/1/2019,0.579999983,0.099999994,22.87999916,0.099999994,0.979999959,317
9/2/2019,0.949999988,0.099999994,26,0.099999994,1.399999976,319
9/3/2019,1.879999995,0.099999994,32,0.119999997,2.319999933,319
9/4/2019,4.920000076,0.099999994,24,0.099999994,5.389999866,282
9/5/2019,1.769999981,0.099999994,20,0.149999991,2.25,168
9/6/2019,128.3899994,280.1199951,80.5,268.8099976,119.1399994,11504.98926
9/7/2019,128.5,273.1499939,81.87999725,271.25,119.9499969,11786.75
9/8/2019,130.4299927,278.0899963,78.05999756,267.8099976,121.6299973,11657
9/9/2019,130.8899994,283.2299805,71.11999512,272.5,121.8299942,11207.25
9/10/2019,131.1199951,281.6699829,74.87999725,271.2900085,122.1199951,11306
9/11/2019,133.6799927,283.0799866,75.25,276.1799927,124.8799973,11807.25
9/12/2019,134.0399933,283.2999878,74.87999725,273.8500061,125.3399963,11683.37988
9/13/2019,137.5500031,282.019989,81.93999481,276.2999878,128.5899963,12124.9502
9/14/2019,139.75,283.2299805,77.11999512,280.0899963,130.8300018,12105
9/15/2019,137.8499908,282.6199951,74.12999725,275.7599792,129.0800018,11453.51953
9/16/2019,138.4199982,282.7200012,69.25,279.3399963,129.8000031,11116.12012
9/17/2019,142.9700012,281.0099792,70.12999725,283.1999817,134.4700012,11655.5
9/18/2019,142.8300018,272.269989,70.87999725,284.3299866,134.8000031,11493
9/19/2019,142.7899933,264.4899902,71.75,284.8599854,135.1299896,11286.00977
9/20/2019,145.3199921,263.019989,71,289.7900085,137.5800018,11302
10/16/2019,100.0799942,164.2099915,98.25,247.1799927,93.55999756,8939
10/17/2019,102.9399948,167.0800018,100.8799973,251.3799896,96.25999451,9200.5
10/18/2019,141.6999969,271.7900085,78.5,281.2900085,133.4799957,10978.25
10/19/2019,146.25,270.9100037,71.23999786,288.3800049,138.0399933,10873.5
10/20/2019,141.8600006,265.5899963,66,285.6699829,133.8899994,10099.87988
10/23/2019,145.9499969,259.5099792,77.11999512,291.2299805,137.7099915,10909.25
10/25/2019,108.0499954,165.7899933,99.93999481,251.8600006,101.7699966,9404
10/26/2019,148.3499908,255.3199921,67.87999725,293.5,140.3499908,10406.5
10/27/2019,114.0899963,166.8899994,82.05999756,250.8699951,107.5499954,9121
10/28/2019,115.9199982,168.3399963,78.25,252.2099915,109.1699982,8809.240234
10/31/2019,155.4799957,244.4199982,61,303.9799805,147.0999908,9961.75
11/1/2019,122.1399994,166.4599915,77.75,261.0899963,115.7299957,9337.490234
11/2/2019,159.9599915,237.4700012,59.25,308.9400024,151.5999908,10079.5
11/3/2019,159.1100006,231.8999939,58,308.2999878,151.1499939,9915.55957
11/1/2019,122.1399994,166.4599915,77.75,261.0899963,115.7299957,9337.490234
11/2/2019,159.9599915,237.4700012,59.25,308.9400024,151.5999908,10079.5
11/3/2019,160.0800018,233.0499878,57,309.2599792,151.8799896,9805.009766
11/4/2019,5.659999847,0.129999995,38,0.140000001,6.119999886,228
11/5/2019,0,0.099999994,34,0.079999998,0.280000001,258
11/6/2019,8.429999352,0.140000001,20,0.119999997,8.859999657,0
11/7/2019,161.3899994,239.6899872,63.87999725,276.4599915,154.3000031,10535.24023
11/8/2019,128.7200012,157.5599976,78,237.5099945,122.8799973,9677
11/9/2019,165.1199951,203.25,64.05999756,282.8699951,158.3399963,10741.99023
11/10/2019,159.2200012,186.4599915,57.75,272.6999817,152.9899902,9330.379883
11/11/2019,159.6799927,179.6900024,58.11999893,271.1000061,153.6100006,9056.25
11/12/2019,137.7099915,157.3600006,74,238.0699921,132.0699921,9424.379883
11/13/2019,145.8699951,165.1600037,63.75,250.0499878,139.8799896,8984.759766
11/14/2019,4.159999847,0.099999994,109,0.109999999,4.610000134,147
11/15/2019,0.620000005,0.140000001,97,0.109999999,1.120000005,202
11/16/2019,0.789999962,0.07,101,0.089999996,1.339999914,261
11/17/2019,1.389999986,0.099999994,104,0.099999994,1.839999914,384
11/18/2019,136.0399933,164.9299927,69,248.3999939,129.6399994,8880.30957
11/19/2019,156.2099915,178.6999969,68.87999725,270.5,150.0599976,9894.75
11/20/2019,5.579999924,0.140000001,0,0.159999996,5.829999924,144.5
11/21/2019,140.8300018,282.25,75.5,274.3699951,131.3099976,11594.25
11/22/2019,139.6199951,280.6099854,62,280.3899841,130.4100037,10804.5
11/23/2019,4.269999981,0.119999997,17,0.109999999,4.75,160.9799957
11/24/2019,3.919999838,0.149999991,19.25,0.119999997,4.339999676,158
11/25/2019,5.480000019,0.140000001,8,0.119999997,5.960000038,107.9399948
11/26/2019,4.449999809,0.119999997,8,0.119999997,4.920000076,107
11/27/2019,3.829999924,0.149999991,9,0.159999996,4.299999714,99.01999664
11/28/2019,3.859999895,0.140000001,9,0.159999996,4.289999962,101
11/29/2019,3.789999962,0.129999995,9,0.159999996,4.299999714,99.00999451
11/30/2019,3.839999914,0.140000001,9,0.159999996,4.309999943,99.11999512
12/1/2019,3.859999895,0.129999995,9,0.140000001,4.319999695,101
12/2/2019,5.619999886,0.140000001,7,0.159999996,6.019999981,71.97000122
12/3/2019,3.980000019,0.119999997,7,0.159999996,4.509999752,72
12/4/2019,3.819999933,0.140000001,7,0.239999995,4.279999733,71
12/5/2019,3.919999838,0.119999997,7,0.140000001,4.409999847,116
12/6/2019,91.40000153,164.8399963,70.5,247.4899902,84.18999481,7621.869629
12/7/2019,109.0400009,166.8699951,94.25,250.8799896,101.8899994,10407.62988
12/8/2019,106.909996,166.3999939,85.25,249.4499969,99.72000122,9908.25
12/9/2019,102.2999954,166.2399902,74.75,249.0800018,95.27999878,8814.5
12/10/2019,10.57999992,79.54999542,25.5,137.4400024,10.86999989,233.0099945
12/11/2019,147.1900024,281.6099854,55.05999756,298.9299927,137.4400024,10889
12/12/2019,133.3899994,268.0400085,51.11999893,268.269989,124.3499985,9483.5
12/13/2019,148.3600006,277.3599854,57.87999725,291.9400024,138.8099976,11
12/14/2019,148.0699921,276.7200012,55,293.3899841,138.6199951,11
12/15/2019,0.819999993,0.129999995,26,0.119999997,1.269999981,0
12/16/2019,103.6800003,166.9700012,81.12999725,251.1299896,96.59999847,9
12/17/2019,146.8799896,263.1099854,54.87999725,290.3399963,137.5800018,10357.99023
12/18/2019,149.3199921,257.6300049,61,296.25,140.0899963,11073
12/19/2019,2.799999952,0.109999999,44,0.140000001,3.25999999,389
12/20/2019,2.579999924,0.119999997,40,0.159999996,3.00999999,392
12/21/2019,4.179999828,0.140000001,27,0.119999997,4.569999695,218
12/22/2019,13.02999973,0.310000002,0.089999996,0.219999999,13.60999966,8872.55957
12/23/2019,109.4700012,166.5699921,78.11999512,250.4199982,102.2699966,9377.129883
12/24/2019,10.30000019,0.119999997,25,0.129999995,10.80000019,189
12/25/2019,113.5499954,177.3399963,71.12999725,266.6999817,105.3299942,9193.5
12/26/2019,4.829999924,0.149999991,24,0.149999991,5.269999981,198.9700012
12/27/2019,94.91999817,164.9400024,46.11999893,245.9599915,87.54000092,5925.02002
12/28/2019,117.5699997,176.25,70,264.8999939,109.5799942,9362.75
12/29/2019,116.2999954,176.7299957,71.25,266.0799866,108.3099976,9143.30957
12/30/2019,150.5,253.7200012,52.25,296.5899963,141.3699951,10013
12/31/2019,119.7199936,174.9799957,69.5,262.1999817,112.0999985,9499.259766
1/1/2020,114.5299988,158.4499969,78.25,238.1199951,107.7699966,9497.509766
1/2/2020,2.720000029,0.099999994,30.75,0.109999999,3.220000029,215
1/3/2020,9.649999619,0.099999994,28,0.119999997,10.09000015,187
1/4/2020,115.8199997,155.8399963,79.5,236.5899963,109.5699997,9576.439453
1/5/2020,115.5,155.5500031,78.87999725,236.0399933,109.1399994,9304.049805
1/6/2020,148.7200012,235.0599976,51.25,292.9499817,140.2299957,9359.740234
1/7/2020,119.3799973,167.8199921,73,251.8300018,112.1499939,9137
1/8/2020,127.4699936,167.0999908,76.25,250.3899994,120.5799942,9994.25
1/9/2020,123.75,160,81.25,246.8699951,117.3899994,9993.55957
1/10/2020,127.0899963,159.7200012,77.11999512,245.6399994,120.7699966,9937.25
1/11/2020,163.4499969,227.9700012,54,303.5799866,154.7299957,10207
1/12/2020,7.190000057,0.089999996,40.5,0.340000004,7.569999695,211.0099945
1/13/2020,2.929999828,0.140000001,39.25,0.140000001,3.399999857,231
1/14/2020,2.069999933,0.140000001,41,0.159999996,2.559999943,235
1/15/2020,129.4100037,165.2399902,80.23999786,249.5299988,122.8099976,9962.379883
1/16/2020,130.25,165.6999969,79.11999512,251.2299957,123.4899979,10204.75
1/17/2020,167.3399963,226.4700012,55.25,310.5099792,158.7799988,10361.99023
1/18/2020,123.3099976,152.2799988,80.5,263.4799805,116.5999985,9766.740234
1/19/2020,164.269989,215.5299988,53.87999725,306.4100037,155.8199921,9871.529297
1/20/2020,168.6299896,222.8099976,50,312.2999878,160.0599976,9680.259766
1/21/2020,169,222.4199982,48.12999725,313.75,160.25,9514.75
1/22/2020,132.1499939,156.6699982,70.5,258.6900024,125.9399948,9761
1/23/2020,134.4299927,153.3199921,68.25,261.3599854,128.1299896,9529.75
1/24/2020,134.9299927,153.6799927,66.11999512,263.2900085,128.8199921,9388.55957
1/25/2020,135.1699982,152.3499908,65.75,264.2900085,128.9799957,9454.25
1/26/2020,134.9299927,152.9400024,62.11999893,263.4799805,128.8199921,9093
1/27/2020,119.7699966,129.0800018,71.11999512,259.6600037,113.8899994,8386.75
1/28/2020,135.8499908,158.9899902,52.93999863,262.8099976,129.75,8699.25
1/29/2020,138.9100037,152.1999969,67.11999512,267.1699829,132.7200012,9429.009766
1/30/2020,136.25,145.3000031,65.25,263.6600037,130.1699982,9350.379883
1/31/2020,4.559999943,0.099999994,34,0.119999997,4.980000019,246.1299896
2/1/2020,140.3000031,158.75,68.25,255.5800018,134.2899933,9491.75
2/2/2020,141.4299927,154.6299896,63.87999725,260.7099915,135.4299927,9613.219727
2/3/2020,140.6699982,160.3399963,59.87999725,258.5700073,134.5099945,8751.75
2/4/2020,5.130000114,0.140000001,41,0.140000001,5.599999905,273
2/5/2020,1.289999962,0.129999995,39,0.159999996,1.769999981,290
2/6/2020,144.5999908,160.0099945,60.75,264.9599915,138.2899933,9345.5
2/7/2020,21.07999992,0.129999995,0,171.1900024,33.50999832,19872.05859
2/8/2020,154.8799896,276.1900024,61,279.75,145.5800018,11016.25
2/9/2020,154.1100006,276.6900024,57.12999725,277.2399902,144.9400024,10690.99023
2/10/2020,152.9199982,276.3299866,56.75,275,143.7099915,10299.75
2/11/2020,109.8899994,161.7599945,88,243.2999878,102.9799957,9429.519531
2/12/2020,154.7799988,275.1999817,58.11999893,280.3899841,145.8499908,10949.5
2/13/2020,107.4599991,147.9499969,90.5,270.6499939,96.97000122,8916
2/14/2020,0.849999964,0.119999997,19,0.109999999,1.399999976,305.9899902
2/15/2020,155.8499908,276.8500061,60.25,280.4400024,146.7599945,11021.5
2/16/2020,107.4799957,165.7899933,79.11999512,245.3799896,100.2900009,8718.25
2/17/2020,112.3699951,167.6900024,81,251.5299988,105.0899963,9282.120117
2/18/2020,111.0899963,166.5800018,83.5,249.0499878,104.0099945,9316.990234
2/19/2020,110.5899963,165.1199951,84.87999725,247.6699982,103.3699951,9316
2/20/2020,113.2699966,164.8799896,87.25,248.1499939,106.1499939,9736.25
2/21/2020,112.9399948,165.4799957,86.11999512,247.7299957,105.8499985,9666.479492
2/22/2020,113.4399948,165.4799957,87.11999512,249.9499969,106.2299957,9811
2/23/2020,108.0999985,165.8899994,80.87999725,249.5899963,101.0199966,8898.75
2/24/2020,9.409999847,0.140000001,26,0.119999997,9.859999657,289
2/25/2020,10.89999962,0.109999999,20,0.119999997,11.31999969,53.02999878
2/26/2020,10.63000011,0.140000001,20,0.079999998,11.02999973,61
2/27/2020,10.71000004,0.119999997,21,0.119999997,11.14999962,55
2/28/2020,10.71999931,0.140000001,22,0.119999997,11.14999962,54.02000046
2/29/2020,10.34999943,0.159999996,22,0.109999999,10.78999996,54
3/1/2020,9.729999542,0.140000001,20,0.149999991,10.14999962,37
3/2/2020,155.7899933,282.25,60.12999725,281.9100037,146.1799927,10878.5
3/3/2020,158.1999969,279.0099792,58.75,285.9799805,149.1100006,10935.5
3/4/2020,115.5,166.8099976,88.05999756,249.4899902,108.2900009,9825.75
3/5/2020,115.6499939,166.6799927,87.93999481,250.1199951,108.5999985,9787.979492
3/6/2020,114.5899963,167.0800018,92.12999725,250.0899963,107.2399979,9810.189453
3/7/2020,118.2599945,167.0500031,89.11999512,253.0399933,111.0599976,10046.5293
3/8/2020,117.5,167.0599976,81.25,250.5599976,110.25,9497.169922
3/9/2020,117.7999954,165.9899902,76.87999725,250.4199982,110.5699997,9191.759766
3/10/2020,4.659999847,0.119999997,50,0.149999991,5.130000114,408
3/11/2020,10.21000004,0.140000001,43,0.119999997,10.67000008,4064
3/12/2020,118.5,166.7799988,83.25,250.3799896,111.5400009,9525.25
3/13/2020,9.090000153,0.119999997,25,0.089999996,9.539999962,145.0099945
3/14/2020,119.7199936,167.6499939,78.25,251.0499878,112.4599991,9298.120117
3/15/2020,120.409996,166.6699982,78.75,249.6599884,113.5799942,9305.030273
3/16/2020,120.5199966,166.6799927,75.11999512,250.5699921,113.5599976,9011.5
3/17/2020,21.02000046,0.109999999,157,0.140000001,21.43999863,7
3/18/2020,5.369999886,0.140000001,28,0.140000001,5.799999714,0
3/19/2020,4.5,0.129999995,28,0.149999991,4.929999828,0
3/20/2020,4.599999905,0.140000001,28,0.149999991,5.059999943,0
3/21/2020,10.13000011,0.140000001,23,0.119999997,10.55999947,0
3/22/2020,167.9599915,272.5799866,56,303.0700073,158.6600037,11
3/23/2020,169.0099945,266.6900024,53.87999725,303.2999878,159.9899902,10
3/24/2020,128.4499969,171.2899933,74,257.3999939,121.3799973,10
3/25/2020,134.3399963,173.6499939,75.75,264.3200073,127.3499985,10
3/26/2020,0,0.119999997,184,0.109999999,0,7
3/27/2020,2.75,0.140000001,43,0.109999999,3.199999809,0
3/28/2020,5.920000076,0.140000001,43,0.109999999,6.359999657,0
3/29/2020,1.779999971,0.129999995,28,0.109999999,2.210000038,0
3/30/2020,166.5099945,251.6399994,62.25,298.2299805,157.5599976,11
4/1/2020,167.6199951,232.269989,62,301.289978,159.2399902,11
4/2/2020,162.9100037,240.0599976,61.87999725,296.1900024,154.7299957,11
4/3/2020,167.0599976,230.9099884,60.75,299.6999817,158.7299957,11
4/4/2020,169.6299896,227.0899963,61.12999725,304.7200012,161.3499908,11
4/5/2020,169.1100006,228.6799927,63.11999893,303.7399902,161,11
4/6/2020,166.8799896,219.4700012,62.75,304.1000061,158.5699921,10
4/7/2020,38.57999802,0.140000001,500,0.129999995,38.90999985,0
4/8/2020,109.9499969,167.519989,90.25,252.3799896,102.9199982,9999.55957
4/9/2020,156.8000031,274.4599915,63.25,282.6000061,147.6699982,11578.00977
4/10/2020,157.7200012,281.5899963,56,292.1900024,148.2599945,11024.25
4/11/2020,5.109999657,0.129999995,23,0.129999995,5.509999752,219
4/12/2020,3.919999838,0.119999997,25,0.129999995,4.319999695,231.9400024
4/13/2020,3.879999876,0.129999995,25,0.159999996,4.339999676,225
4/14/2020,9.309999466,0.099999994,22,0.119999997,9.710000038,74
4/15/2020,9.38999939,0.109999999,22,0.119999997,9.819999695,75
4/16/2020,113.1399994,167.8399963,100.5,252.6699982,106.2299957,10887.0293
4/17/2020,5.279999733,0.129999995,25,0.119999997,5.71999979,167.019989
4/18/2020,5.159999847,0.140000001,26,0.140000001,5.589999676,166.25
4/19/2020,9.5,0.099999994,21,0.119999997,9.949999809,54.96999741
4/20/2020,9.63999939,0.140000001,19,0.179999992,10.05000019,48
4/21/2020,9.579999924,0.140000001,19,0.089999996,10.03999996,47
4/22/2020,10.22999954,0.079999998,18,0.079999998,10.63999939,44
4/23/2020,10.38000011,0.119999997,19,0.149999991,10.78999996,45
4/24/2020,150.5699921,268.0799866,68.25,284.75,141.6399994,11771.56934
4/25/2020,153.8399963,277.7999878,67.11999512,278.4599915,144.9100037,11954.75
4/26/2020,155.3899994,278.2200012,79.87999725,281.7399902,146.5299988,12331.96973
4/27/2020,108.6299973,165.8699951,98,247.769989,101.909996,9907.009766
4/28/2020,156.4599915,276.8599854,66.5,282.1099854,147.4799957,12200.62988
4/29/2020,157.4499969,277.8800049,77.25,286.3899841,148.4400024,12639.00977
4/30/2020,157.6600037,279.4599915,66.25,285.5299988,148.4499969,12381.5
5/1/2020,8.729999542,0.140000001,481,0.109999999,9.18999958,7264
5/2/2020,5.230000019,0.109999999,500,0.109999999,5.639999866,7192.75
5/3/2020,7.039999962,0.109999999,39,0.059999999,7.429999828,138
5/4/2020,6.989999771,0.119999997,21,0.099999994,7.409999847,79
5/5/2020,128.7599945,258.2799988,64.5,344.2200012,117.0799942,11015.2002
5/6/2020,26.71999931,0.269999981,342.1300049,58.69999695,26.27999878,6985.27002
5/7/2020,7.519999981,0.140000001,28,0.119999997,7.919999599,250
5/8/2020,5.730000019,0.109999999,31,0.119999997,6.139999866,305.8800049
5/9/2020,119,179.8399963,93.75,270.8500061,111.0899963,10916
5/10/2020,165.4799957,291.1000061,63,297.6799927,156.1699982,12444.62012
5/11/2020,157.3600006,279.3599854,66.5,293.3800049,148.3600006,12240.0293
5/12/2020,117.4799957,167.6799927,94.87999725,252.1299896,110.4399948,10883.01953
5/13/2020,168.019989,284.2999878,61.12999725,302.6699829,158.6699982,12992.5
5/14/2020,164.1199951,282.0899963,58.5,296.3500061,155.2200012,12075.5
5/15/2020,162.8899994,269.9499817,62.25,296.3999939,153.9499969,12340.5
5/16/2020,165.4799957,271.8699951,63.25,301.2799988,156.4700012,12391.98926
5/17/2020,163.0999908,266.9499817,63.87999725,297.3800049,154.3499908,12055.25977
5/18/2020,165.7099915,271.6199951,64.87999725,298.2799988,156.6999969,11974.97949
5/19/2020,123.5400009,166.6699982,93.5,248.8399963,117.0599976,10814.5
5/20/2020,34.64999771,0.140000001,0,0.119999997,35.00999832,381
5/21/2020,109.7200012,166.0899963,124.5,247.6499939,102.9300003,10970.49023
5/22/2020,150.8799896,253.5999908,84.11999512,274.0400085,142.8000031,12708.37012
5/23/2020,4.670000076,0.129999995,33,0.099999994,5.210000038,346.5
5/24/2020,2.619999886,0.119999997,34,0.109999999,3.079999924,376.5
5/25/2020,8.569999695,0.129999995,24.87999916,0.119999997,9.019999504,237.0099945
5/26/2020,10.07999992,0.129999995,22,0.119999997,10.46000004,52.12999725
5/27/2020,8.800000191,0.129999995,22,0.059999999,9.210000038,67
5/28/2020,8.309999466,0.119999997,23,0.109999999,8.699999809,90.05999756
5/29/2020,148.7099915,264.5899963,78.75,274.0499878,140.5800018,12063.5
5/30/2020,154.7200012,263.5599976,75.5,278.2900085,146.4700012,12145.0293
5/31/2020,154.4400024,259.2299805,74.5,282.0599976,146.4599915,11611
6/1/2020,4.579999924,0.099999994,115.1299973,0.119999997,4.989999771,541
6/2/2020,6.529999733,0.129999995,32,0.140000001,6.899999619,158
6/3/2020,10.26000023,0.119999997,26.75,0.119999997,10.63999939,108
6/4/2020,5.059999943,0.109999999,27,0.109999999,5.519999981,114
6/5/2020,148.9199982,268.2099915,84.25,285.519989,140.0699921,12024.30957
6/6/2020,3.779999971,0.099999994,92,0.119999997,4.199999809,342.8800049
6/7/2020,4.150000095,0.119999997,27,0.119999997,4.589999676,110
6/8/2020,146.8099976,269.8099976,90,277.0799866,138.3600006,11798.98926
6/9/2020,161.3099976,268.6699829,82,294.3200073,152.8399963,11904.87988
6/10/2020,157.7099915,268.5099792,74.25,291.2999878,149.4299927,11031.00977
6/11/2020,164.9100037,266.3099976,84,297.9499817,156.1399994,12509.5
6/12/2020,7.429999828,0.149999991,46,0.119999997,7.849999905,351
6/13/2020,155.6499939,258.7900085,86,282.5,147.5599976,12102.00977
6/14/2020,114.9499969,157.9400024,120.25,236.5800018,108.6899948,10412.75
6/15/2020,7.409999847,0.140000001,39,0.119999997,7.859999657,298.5
6/16/2020,119.0799942,157.9899902,131.25,237.3699951,113.0199966,11022.25
6/17/2020,121.8499985,157.8099976,149.25,237.1100006,116.0299988,11139.5
6/18/2020,127.4699936,157.9599915,120.1299973,243.7200012,121.7799988,10628.37012
6/19/2020,126.1499939,157.6399994,113.8799973,240.5399933,120.5099945,10201.75
6/20/2020,47.38999939,87.65999603,67.5,185.75,43.89999771,225.5399933
6/21/2020,4.460000038,0.099999994,27,0.119999997,4.889999866,88
6/22/2020,37.36000061,0.140000001,0,0.119999997,37.72999954,63
6/23/2020,104.3699951,157.6799927,146.75,232.3999939,98.12999725,10711.0498
